stop_name,lat,lon,Zip_Codes
Rundberg/Slayton,30.361569,-97.694541,78753
6600 Silvermine/SH 71,30.246586999999998,-97.888607,78735
Oak Hill Plaza,30.234965999999996,-97.87694,78736
517 Lavaca/6th,30.268613000000002,-97.745114,78701
Austin History Center Station (NB),30.27042,-97.74444,78701
Lavaca/10th,30.272281,-97.743773,78701
Austin History Center Station (SB),30.271057,-97.745655,78701
500 Guadalupe/5th,30.268253,-97.74669,78701
Guadalupe/4th,30.267331,-97.747037,78701
6132 US 290/Parkwood,30.235661999999998,-97.855267,78735
Fenton/Scenic Brook,30.235646000000003,-97.898749,78736
5500 S 1st/Stassney,30.208753,-97.78142,78745
S. 1st/Mulberry,30.193782000000002,-97.79003399999999,78745
7230 S 1st/Meadow Lea,30.190183,-97.79057,78745
7816 S 1st/Dittmar,30.184112,-97.792603,78748
8116 S 1st/Mairo,30.181296000000003,-97.794775,78748
8201 S 1st/Mairo,30.180906,-97.794841,78748
7301 S 1st/Meadow Lea,30.189842,-97.790405,78745
6907 S 1st/Thelma,30.194695,-97.78927,78745
6611 1st/William Cannon,30.197336,-97.787836,78745
5603 S 1st/Stassney,30.208270000000002,-97.78150699999999,78745
Lavaca/4th,30.266689000000003,-97.745863,78701
220 6th/Lavaca,30.268793,-97.745075,78701
3608 Menchaca/Valley View,30.235222999999998,-97.784979,78704
Seminary Ridge/Manassas,30.198811,-97.81952,78745
Seminary Ridge/Shiloh,30.195669,-97.821554,78745
Seminary Ridge/Sweet Clover,30.1925,-97.823745,78745
Guidepost/Huebinger Pass,30.188354999999998,-97.827991,78745
Curlew/Guidepost,30.188516999999997,-97.829121,78748
9412 Curlew/Crownspoint,30.183032,-97.832409,78748
9614 Curlew/Monarch,30.180475,-97.833345,78748
Slaughter/Gail,30.176005,-97.83110699999999,78748
Slaughter/Briar Ridge,30.176221999999996,-97.830985,78748
9901 Curlew/Slaughter,30.177128999999997,-97.833854,78748
Curlew/Crownspoint,30.183117,-97.832175,78748
Guidepost/Marsh,30.188075,-97.827667,78748
8609 Leo/Davis,30.190177000000002,-97.825412,78745
8503 Seminary Ridge/Cameron Loop,30.191540000000003,-97.824587,78745
7703 Manassas/Whispering Oaks,30.199565000000003,-97.82012399999999,78745
7203 West Gate/Bryonhall,30.204834,-97.816514,78745
6905 West Gate/William Cannon,30.206976,-97.81541800000001,78745
Menchaca/William Cannon NE Corner,30.203378000000004,-97.806692,78745
9828 Great Hills/Research,30.394273,-97.748666,78759
Pavilion Park and Ride,30.426817,-97.757476,78759
9829 Great Hills/Jollyville,30.394037,-97.74835,78759
Capitol Station (SB),30.275021999999996,-97.744169,78701
ACC Northridge,30.400818,-97.703014,78758
Burnet/Mopac,30.402715999999998,-97.71756500000001,78758
11100 Burnet/Kramer,30.395964000000003,-97.72032,78758
810 Dean Keeton/Hampton,30.289184000000002,-97.730013,78705
500 Martin Luther King/Red River,30.279307,-97.73295,78705
Vic Mathias/Auditorium Shores Station (NB),30.259459000000003,-97.748994,78704
M L King/Trinity (Midblock),30.279262,-97.733535,78701
21st/Whitis (Midblock),30.283844000000002,-97.741124,78705
500 Pleasant Valley/5th,30.257216999999997,-97.710911,78702
East Austin Multi-Center,30.259425,-97.728034,78702
Lakeside Apartments,30.262025,-97.741105,78701
1117 Cesar Chavez/Waller,30.259919,-97.73285600000001,78702
Rundberg Station (NB),30.362616999999997,-97.697133,78753
Park/Crestview Jonestown,30.492932,-97.92296,78645
8032 Bar K Ranch (Lago Vista HS),30.48075,-97.97827099999999,78645
Crossbow/Paseo de Vaca,30.47157,-97.9911,78645
8033 Bar K Ranch (Lago Vista HS),30.480667999999998,-97.978167,78645
Dawn/Thunderbird,30.453482,-97.987134,78645
Park/Crestview Jonestown,30.492834999999996,-97.92283,78645
Bee Street/Main Street,30.502724,-97.914549,78645
1703 12th/Leona,30.273471999999998,-97.721367,78702
Cherrywood/Edgewood,30.287809999999997,-97.716078,78722
3719 Cherrywood/38th Half,30.291490000000003,-97.71368000000001,78722
6717 Cameron/Athletic,30.32283,-97.69413,78752
7068 Cameron/St Johns,30.325625,-97.692766,78752
800 St Johns/IH 35,30.332335999999998,-97.702985,78752
514 St Johns/Guadalupe,30.337813,-97.714297,78752
6904 Airport/Lamar,30.336202,-97.71824699999999,78752
7135 Lamar/St Johns,30.339261999999998,-97.717782,78752
601 St Johns/Guadalupe,30.337809999999998,-97.714621,78752
1011 St Johns/Bethune,30.3301,-97.69847,78752
7925 Rockwood/Ashdale,30.360488,-97.735877,78757
3400 Lamar/34th,30.30282,-97.74476800000001,78705
801 William Cannon/Cooper,30.197943,-97.790054,78745
701 William Cannon/1st,30.197073,-97.788053,78745
Slaughter/United Kingdom,30.174107,-97.809095,78748
Slaughter/Texas Oaks,30.174,-97.81487299999999,78748
1312 Slaughter/Bilbrook,30.173971,-97.816864,78748
HEB Slaughter/Menchaca,30.173811999999998,-97.82592199999999,78748
1401 Slaughter/Bilbrook,30.173682,-97.817308,78748
1213 Slaughter/David Moore,30.173728999999998,-97.81402,78748
1001 Slaughter/United Kingdom,30.173803000000003,-97.80945,78748
Braker/Swearingen,30.387659000000003,-97.69841,78758
1612 Braker/Bittern Hollow,30.389344,-97.701332,78758
1900 Braker/Metric,30.391553000000002,-97.70610400000001,78758
Braker/IBM,30.392667,-97.72595799999999,78758
10050 Great Hills/Research,30.393703000000002,-97.743884,78759
4001 Braker/Stonelake,30.397315999999996,-97.736242,78759
Braker/Burnet SW Corner,30.391127,-97.722228,78758
2001 Braker/Metric,30.392384999999997,-97.708773,78758
1613 Braker/Bittern Hollow,30.389101,-97.701391,78758
Braker/Milbanks,30.387124,-97.697959,78758
1624 Ohlen/Payton Gin,30.363709999999998,-97.71609000000001,78758
Metric/Sunhillow,30.399286,-97.703643,78758
Metric/Lamplight,30.410866,-97.69539300000001,78758
2501 Parmer/Tomanet,30.418591999999997,-97.70186700000001,78727
Burnet/Ashdale,30.358333000000002,-97.730386,78757
Burnet/Teakwood,30.360508000000003,-97.729588,78757
9037 Lamar/Cooper,30.360265000000002,-97.698477,78753
11213 Lamar/Braker,30.38168,-97.686359,78753
315 Braker/Hornsby,30.379967999999998,-97.6833,78753
751 Braker/Middle Fiskville,30.37763,-97.678405,78753
833 Braker/Joseph Clayton,30.376193,-97.674267,78753
11819 Shropshire/Rotherham,30.378569,-97.659881,78753
Shropshire/Tobler,30.380906,-97.661208,78753
Thompkins/Tuffit,30.384103000000003,-97.66232,78753
Thompkins/Peggotty,30.387545000000003,-97.660983,78753
12215 Thompkins/Yager,30.389819,-97.65961,78753
Stassney/Hummingbird,30.207126000000002,-97.77859000000001,78745
1026 Stassney/Emerald Forest,30.210778,-97.786836,78745
1400 Stassney/Radam,30.212318,-97.79095600000001,78745
Stassney/Cork Path,30.217002,-97.799908,78745
2400 Stassney/Fernview,30.218327000000002,-97.803096,78745
West Gate/Indio,30.222838,-97.805563,78745
2313 Stassney/Fernview,30.218140000000002,-97.80326,78745
2035 Stassney (Cherry Creek Plaza),30.216159,-97.799017,78745
1701 Stassney/Rose Hill,30.213644,-97.794264,78745
1401 Stassney/Radam,30.212061,-97.790959,78745
1101 Stassney/Emerald Forest,30.210625,-97.78725899999999,78745
405 W Stassney/Hummingbird,30.207058,-97.77896700000001,78745
2301 Ohlen/Bowling Green,30.362571000000003,-97.728237,78757
Ohlen/Contour,30.362820000000003,-97.71887,78757
1649 Ohlen/Research,30.363570000000003,-97.71592,78758
Northgate/Rundberg,30.371518,-97.715819,78758
1709 Rundberg/Singing Quail,30.370161,-97.712704,78758
Rundberg/Hunters Trace,30.368872999999997,-97.71005699999999,78758
Parkfield/Rundberg,30.367379999999997,-97.70647,78758
1403 Rundberg/Marlborough,30.351563,-97.677494,78753
Rundberg/Cameron,30.349891999999997,-97.676412,78753
9100 Cameron/Rundberg,30.347161,-97.677226,78753
Cameron/Ferguson,30.346131,-97.677249,78753
Rundberg/Marlborough,30.351814,-97.67747,78753
400 Rundberg/Slayton,30.362340000000003,-97.69526,78753
832 Rundberg/Lamar,30.363939000000002,-97.698486,78753
Rundberg/Mearns Meadow,30.364971999999998,-97.700675,78758
1130 Rundberg/Quail Wood,30.36657,-97.70404,78758
Rundberg/Mountain Quail,30.369253999999998,-97.710359,78758
9120 Northgate/Rundberg,30.370738,-97.71650799999999,78758
2306 Ohlen/Bowling Green,30.362828000000004,-97.72843,78757
8118 Burnet/Steck,30.360468,-97.729812,78757
200 William Cannon/Starstreak,30.193894,-97.780466,78745
William Cannon/Sunstrip,30.19479,-97.78349,78745
William Cannon/1st,30.197499,-97.78834499999999,78745
120 William Cannon/Mount Carrell,30.199561,-97.795776,78745
William Cannon/Woodhue,30.200740999999997,-97.79945,78745
1900 William Cannon/Cannonleague,30.202551,-97.80479,78745
William Cannon/Shier,30.203521999999996,-97.808472,78745
2810 William Cannon/Deaton Hill,30.208170000000003,-97.817734,78745
William Cannon/Stage Coach,30.211536,-97.82521700000001,78745
3316 William Cannon/Lost Valley,30.212637,-97.827439,78745
7000 Brodie/Bannockburn,30.213001000000002,-97.83105,78749
7600 Brodie/Harpers Ferry,30.207183,-97.834986,78749
3706 Eskew/Croftwood,30.205019,-97.840085,78749
3910 Eskew/Wakefield,30.205871999999996,-97.843088,78749
4200 Eskew/Mauai,30.207821000000003,-97.846452,78749
4408 Eskew/Copano,30.209421999999996,-97.848776,78749
Convict Hill/Brush Country,30.217449,-97.846951,78749
5616 Convict Hill/Wagon Train,30.222453,-97.861693,78749
Convict Hill/John Blocker,30.223817999999998,-97.864469,78749
6016 Convict Hill/Oliver Loving,30.224997,-97.86685899999999,78749
6115 Convict Hill/Oliver Loving,30.224964,-97.86716700000001,78749
5801 Convict Hill/Cannon Mountain,30.223318,-97.863788,78749
5701 Convict Hill/Wagon Train,30.222490999999998,-97.86205600000001,78749
5401 Convict Hill/Beckett,30.220475,-97.85798,78749
7704 Copano/Copperas,30.213340999999996,-97.850551,78749
7814 Copano/Sarasota,30.210949,-97.84958,78749
4403 Eskew/Copano,30.209294,-97.848453,78749
Eskew/Mauai,30.207733,-97.846601,78749
3911 Eskew/Tree House,30.205755,-97.843159,78749
3709 Eskew/Croftwood,30.204891999999997,-97.840165,78749
7613 Brodie/Harpers Ferry,30.206736,-97.834965,78745
7201 Brodie/Convict Hill,30.211188,-97.83185300000001,78745
3421 William Cannon/Brodie,30.213229,-97.829481,78745
3207 William Cannon/Stagecoach,30.210944,-97.82455,78745
2701 William Cannon/West Gate,30.207196999999997,-97.81577800000001,78745
1945 William Cannon/Menchaca,30.202716,-97.80623299999999,78745
1401 William Cannon/Woodhue,30.200295,-97.799002,78745
1107 William Cannon/Mount Carrell,30.199251,-97.79519599999999,78745
1011 William Cannon/Emerald Forest,30.199075,-97.793338,78745
401 William Cannon/Bill Hughes,30.195674,-97.785337,78745
Travis Correctional Facility,30.197840000000003,-97.645546,78617
3103 SH 71/Cheviot,30.205035,-97.642589,78617
2777 SH 71/Golf Course,30.210895,-97.654067,78617
7200 Riverside/Yellow Jacket,30.221045,-97.69468,78741
6810 Riverside/Frontier Valley,30.222831,-97.698094,78741
6600 Riverside/Vargas,30.224038,-97.700825,78741
Montopolis/Santos,30.22867,-97.700989,78741
1207 Montopolis/Larch,30.232656,-97.698459,78741
911 Montopolis/Cirulo de Amistad,30.234794,-97.697069,78741
Montopolis/Monsanto,30.238996000000004,-97.694369,78741
821 Airport/Glissman,30.256542,-97.69284,78721
1123 Airport/Springdale,30.26537,-97.69532,78721
1135 Airport/Goodwin,30.26848,-97.69626,78721
1149 Airport/Oak Springs,30.27335,-97.69773,78721
1835 Airport/Martin Luther King,30.282339,-97.703722,78721
4335 Airport/Parkwood,30.30041,-97.71246,78722
4613 Airport/46th,30.305369,-97.71576999999999,78751
4821 Airport/48th Half,30.308809000000004,-97.715517,78751
Huntland/Airport,30.330440000000003,-97.715281,78752
Anderson/Watson,30.349206,-97.716025,78757
Anderson/Lazy,30.351463,-97.720782,78758
2114 Anderson/Hardy,30.354996999999997,-97.728269,78757
7905 Anderson Square/Anderson,30.350355,-97.716448,78758
8027 Anderson Square/Research,30.352341,-97.715154,78757
4600 Airport/46th,30.305103000000003,-97.716029,78751
4328 Airport/Crestwood,30.299909000000003,-97.712142,78722
3822 Airport/38th Half,30.288135999999998,-97.707262,78722
2204 Airport/Manor,30.285560999999998,-97.706075,78722
1900 Airport/Martin Luther King,30.282694,-97.704222,78722
1400 Airport/14th Half,30.279033000000002,-97.701939,78702
1198 Airport/12th,30.276489,-97.700213,78702
1144 Airport/Oak Springs,30.27252,-97.69775,78721
1134 Airport/Goodwin,30.26833,-97.69643,78721
Airport/Shady Lane,30.259359999999997,-97.69377,78721
760 Airport/Glissman,30.254459999999998,-97.6928,78721
302 Montopolis/Del Monte,30.242008000000002,-97.692486,78741
Montopolis/Walker,30.238732000000002,-97.69473599999999,78741
900 Montopolis/Felix,30.235453999999997,-97.696831,78741
1412 Montopolis/Marigold,30.229409000000004,-97.700695,78741
1814 Montopolis/Kasper,30.225821000000003,-97.702985,78741
6605 Riverside/Vargas,30.223717999999998,-97.70075600000001,78741
6903 Riverside/Maxwell,30.22227,-97.69749300000001,78741
Riverside/Yellow Jacket,30.22077,-97.694749,78741
Riverside/Uphill,30.219599,-97.692736,78741
3320 FM 973/SH 71,30.200884000000002,-97.640493,78617
3518 Bill Price/FM 973,30.1988,-97.642815,78617
2730 7th/Pleasant Valley,30.260365999999998,-97.710025,78702
Victory/Prather,30.235810999999998,-97.790086,78704
2301 San Jacinto/23rd,30.28555,-97.733531,78705
1017 Camino La Costa/La Posada,30.325509999999998,-97.70152,78752
201 Dean Keeton/University,30.289534000000003,-97.739302,78705
3600 North Hills/Village Center,30.351595,-97.756663,78731
4001 Speedway/40th,30.303334000000003,-97.731711,78751
6th/Campbell,30.276004999999998,-97.76454,78703
Kermit/Jasper,30.287388,-97.78236899999999,78703
Wickersham/Elmont,30.233631,-97.72009200000001,78741
2316 Pleasant Valley/Anken,30.229359999999996,-97.726739,78741
Disch-Falk Field,30.279195,-97.72725600000001,78722
45th / Bennett,30.303935,-97.717598,78751
2200 Burton/Oltorf,30.231271000000003,-97.733733,78741
6917 Wentworth/Colony Loop,30.295796000000003,-97.62803100000001,78724
LBJ High School,30.314586,-97.656099,78724
3513 Oak Springs/Gunter,30.27375,-97.694929,78721
Oak Springs/Mercer,30.273634,-97.69279300000001,78721
Rosewood/Chestnut,30.270419,-97.715,78702
Rosewood/Alamo,30.270096000000002,-97.717001,78702
1422 Rosewood/Angelina,30.268978000000004,-97.724138,78702
1200 11th/Lydia,30.268704,-97.727634,78702
400 23rd/San Jacinto,30.285363,-97.733502,78705
9510 Menchaca/Monarch,30.176806,-97.822278,78748
9700 Menchaca/Slaughter,30.175459000000004,-97.822734,78748
7901 S 1st/Dittmar,30.183697,-97.79269000000001,78748
7200 S 1st/Prince Valiant,30.191739000000002,-97.790498,78745
8318 S 1st/Great Britain,30.179602000000003,-97.79606,78748
818 Slaughter/Palace,30.174142,-97.80635799999999,78748
815 Slaughter/Palace,30.173859000000004,-97.80599699999999,78748
8515 S 1st/Hyde Park,30.176671000000002,-97.79769399999999,78748
8313 S 1st/Great Britain,30.179634999999998,-97.795803,78748
7201 S 1st/Prince Valiant,30.191724,-97.790325,78745
7300 Menchaca/Matthews,30.198694,-97.808351,78745
7504 Menchaca/Lear,30.196326000000003,-97.80986,78745
7800 Menchaca/Beauregard,30.193853999999998,-97.811433,78745
8200 Menchaca/Shiloh,30.190828000000003,-97.813363,78745
9304 Menchaca/Sedgemoor,30.179515000000002,-97.820578,78748
9303 Menchaca/Sedgemoor,30.179446000000002,-97.82024200000001,78748
8125 Menchaca/Breyfogle,30.191575,-97.812505,78745
Menchaca/Keilbar,30.195119000000002,-97.810248,78745
Research/Jamestown,30.355308,-97.714862,78753
Research/Clearfield,30.357315999999997,-97.715514,78758
8523 Research/Fairfield,30.359988,-97.716313,78758
8601 Research/Ohlen,30.362273,-97.716941,78758
Research/Northgate,30.368858000000003,-97.718513,78758
Research/Metric,30.371864000000002,-97.72255799999999,78758
10201 Jollyville/Great Hills,30.395978000000003,-97.749877,78759
4815 Braker/Jollyville,30.400576,-97.748014,78759
11215 Research/Balcones Woods,30.408812,-97.744632,78759
11411 Research/Windriver Apts,30.412532000000002,-97.745139,78759
11689 Research/Duval,30.417953000000004,-97.746152,78759
Research/Riata Apts,30.427020000000002,-97.75386999999999,78727
12550 Research/Oak Knoll,30.43024,-97.76044,78727
10409 Lake Creek/Mellow Meadows,30.46064,-97.79704,78750
11101 Lakeline Mall/Pecan Park,30.472089,-97.801043,78750
10204 Lake Creek/Pecan Park,30.462436999999998,-97.792001,78729
10323 Lake Creek/US 183,30.46091,-97.79649,78750
Research Blvd/Barrington,30.432985,-97.768027,78759
12574 Research/Jollyville,30.429237,-97.760501,78759
11700 Research/Duval,30.419990000000002,-97.74757199999999,78759
11590 Research/Thunder Creek,30.414920000000002,-97.746612,78759
11100 Research/Balcones Woods,30.406858000000003,-97.745727,78759
Braker/Research NW Corner,30.400813,-97.74724,78759
10051 Great Hills/Research (Target),30.393337,-97.743545,78759
10001 Capital of Texas/Stonelake,30.390475,-97.73889399999999,78759
Research/Ohlen,30.364075,-97.718149,78757
8500 Research/Fairfield,30.359634999999997,-97.716748,78757
924 41st/IH 35,30.298908,-97.720539,78751
Riverside/Congress FS,30.256196000000003,-97.746021,78704
205 Riverside/Congress,30.254846,-97.744793,78704
Melrose Place Apt,30.237369,-97.7135,78741
Convict Hill/Latta/Brush Country,30.216888,-97.846068,78749
Braker/Lamar NE Corner,30.381776000000002,-97.685877,78753
12001 Amhearst/Duval,30.412315999999997,-97.72152700000001,78759
Salt Springs/Tara,30.163611,-97.742899,78744
Barton Creek Mall (Sears),30.256415000000004,-97.80931,78746
Walmart Norwood,30.339404,-97.690619,78753
2215 Rosewood/Chestnut,30.27025,-97.71522,78702
Dean Keeton/Speedway,30.289286999999998,-97.73607,78705
Travis County Precinct 4,30.19557,-97.693747,78744
Lavaca/9th,30.271378000000002,-97.74411500000001,78701
504 Riverside/Newning,30.253004999999998,-97.74294499999999,78704
Soco Station (NB),30.248772,-97.749826,78704
Soco Station (SB),30.248134000000004,-97.750367,78704
Oltorf Station (NB),30.239554,-97.752826,78704
Oltorf/Congress,30.237921000000004,-97.752284,78704
121 Oltorf/Euclid (HEB),30.239387,-97.754655,78704
Oltorf Station (SB),30.238013,-97.75438299999999,78704
1311 S 1st/Elizabeth,30.250973,-97.754463,78704
Barton Springs/Lamar,30.260536,-97.75739200000001,78704
Barton Springs Station (SB),30.260070000000002,-97.75895200000001,78704
615 Lamar/Bluff,30.258834999999998,-97.758983,78704
1901 Lamar/Mary,30.24956,-97.76700100000001,78704
1501 Barton Springs/Jessie,30.261415999999997,-97.76013,78704
Barton Springs (Zilker Park),30.266126,-97.768413,78746
2221 Barton Springs (Zilker),30.267964000000003,-97.772453,78746
Barton Springs/Zilker,30.265878999999998,-97.767853,78746
220 Lamar/B R Reynolds,30.268227000000003,-97.755652,78703
219 Lamar/Sandra Muraida,30.268224,-97.755414,78703
600 Lamar/6th,30.272037,-97.753855,78703
5th/West Lynn,30.273605,-97.76324100000001,78703
1000 Lamar/10th,30.275103,-97.752332,78703
1117 Lamar/12th,30.276740999999998,-97.751339,78703
1200 Lamar/12th,30.276963000000002,-97.751452,78703
27th/Whitis,30.292003,-97.740219,78705
Speedway/44th,30.308090999999997,-97.72868100000001,78751
Speedway/38th,30.299792,-97.734149,78705
3201 Speedway/33rd,30.297220000000003,-97.73558100000001,78705
31st/Grooms,30.294365999999997,-97.73586800000001,78705
31st/Walling,30.294287,-97.73558100000001,78705
22nd/Pearl,30.285285,-97.746666,78705
San Gabriel/25 1/2,30.29005,-97.747693,78705
26th/Rio Grande,30.290696,-97.744249,78705
26th/Pearl,30.29086,-97.746437,78705
3004 Lamar/30th Half,30.299542,-97.746769,78705
3913 Medical/39th Half,30.307741999999998,-97.742786,78756
Medical/42nd,30.311491999999998,-97.742464,78756
3617 Bull Creek/Jefferson,30.309849,-97.75104300000001,78731
1951 San Jacinto/Trinity,30.280390999999998,-97.733979,78705
2001 San Jacinto/20th,30.281645,-97.733191,78705
Robert Dedman/Trinity,30.287351,-97.730075,78705
Red River/Dean Keeton,30.28758,-97.72652,78705
3409 Red River/Harris,30.293112,-97.725448,78705
4510 Duval/45th,30.307337,-97.724462,78751
3508 Duval/38th,30.298182,-97.730215,78705
2400 Lamar/24th,30.288718,-97.752825,78703
2327 Lamar/24th,30.288404999999997,-97.752709,78705
1900 Lamar/Martin Luther King,30.283673999999998,-97.752333,78703
1801 Lamar/Martin Luther King,30.283337,-97.751717,78701
2206 Enfield/Meriden,30.287547999999997,-97.766813,78703
2207 Enfield/Kent,30.287409999999998,-97.76683,78703
2531 Lake Austin/Dumas,30.279378,-97.774279,78703
Mopac/Nature Center,30.269505,-97.776342,78746
Mopac/Zilker,30.268571,-97.776574,78746
Rosewood/Leona,30.269427,-97.72125,78702
Rosewood/Salina,30.269475,-97.720098,78702
Rosewood/Chicon,30.269697999999998,-97.719604,78702
1321 12th/Angelina,30.272878000000002,-97.725052,78702
700 Cesar Chavez/Red River,30.261584999999997,-97.737717,78701
7th/Northwestern,30.261408000000003,-97.716495,78702
Comal/Manor,30.282691999999997,-97.726034,78722
1255 Martin Luther King/IH 35,30.278682,-97.72723,78702
Comal/21st,30.280784000000004,-97.725615,78722
Disch-Falk/Comal,30.280666999999998,-97.726905,78722
Dean Keeton/Lafayette,30.284125,-97.721478,78722
Cherrywood/Manor,30.285131,-97.717815,78722
2604 Manor/Stafford,30.284989000000003,-97.715242,78722
2201 Airport/Manor,30.285459999999997,-97.70572299999999,78723
Manor/Tillery,30.286884999999998,-97.703204,78723
3205 Martin Luther King/Airport,30.282536999999998,-97.703456,78721
3014 Martin Luther King/Airport,30.282553000000004,-97.70451800000001,78722
12th/Oak Grove,30.276207,-97.70414,78702
Burnet/47th,30.317747999999998,-97.740022,78756
Allandale Station (SB),30.333765999999997,-97.740096,78756
2401 S 5th/Oltorf,30.243472999999998,-97.76442,78704
2406 S 5th/Oltorf,30.243364,-97.76459799999999,78704
2006 S 5th/Brodie,30.246802000000002,-97.763104,78704
4205 Victory/Ben White,30.232805,-97.7907,78704
4206 Victory/Ben White,30.232792,-97.79091700000001,78704
2317 Panther/Victory,30.238133,-97.788756,78704
2300 Panther/Lamar,30.238521999999996,-97.789058,78704
2555 Western Trails/Sagebrush,30.229457,-97.798807,78745
2700 Western Trails/Sagebrush,30.229104,-97.8005,78745
4631 West Gate/Western Trails,30.229915999999996,-97.800895,78745
Stassney/Westgate,30.218687,-97.805931,78745
2000 Stassney/Menchaca,30.215730999999998,-97.797961,78745
1821 Stassney/Menchaca,30.214594,-97.79633000000001,78745
1820 Stassney/Menchaca,30.214938,-97.796432,78745
5501 Menchaca/Stassney,30.216254,-97.79678100000001,78745
4711 Menchaca/Frontier,30.22403,-97.791983,78745
4611 Menchaca/Forest Hill,30.226246000000003,-97.790564,78745
4413 Menchaca/Redd,30.228562,-97.78908100000001,78745
Pack Saddle Pass/Ben White,30.231054999999998,-97.792199,78745
Ann Richards School,30.235809999999997,-97.789879,78704
2020 Ben White/Menchaca,30.230638,-97.788524,78704
4029 Banister/Ben White,30.228599,-97.778699,78704
Congress/Dunlap,30.224429999999998,-97.763196,78704
Congress/Ben White,30.224457,-97.76287099999999,78704
4735 Congress/Sheraton,30.214378999999997,-97.76914599999999,78745
Congress/Wasson,30.212003000000003,-97.77068,78745
118 Stassney/Congress,30.205325,-97.77542199999999,78745
119 Stassney/Congress,30.205187,-97.775706,78745
720 Stassney/1st,30.208996999999997,-97.78236600000001,78745
1706 Stassney/Rose Hill,30.214017,-97.794515,78745
1400 Pleasant Valley/Lakeshore,30.240160999999997,-97.71876999999999,78741
1225 Pleasant Valley/Elmont,30.239813,-97.718786,78741
Elmont/Pleasant Valley,30.238125,-97.71834799999999,78741
1600 Wickersham/Elmont,30.235821,-97.718624,78741
1820 Pleasant Valley (HEB),30.235235999999997,-97.72198,78741
Oltorf/Burleson,30.231078000000004,-97.73530600000001,78741
2121 Burton/Oltorf,30.23152,-97.733408,78741
Willow Creek/Woodland,30.2331,-97.728953,78741
Oltorf/Burton,30.230285,-97.732372,78741
2316 Pleasant Valley/Sheringham,30.231184999999996,-97.72558199999999,78741
1900 Crossing Place/Riverside,30.232408000000003,-97.717232,78741
1901 Crossing Place/Riverside,30.232153000000004,-97.717055,78741
1501 Crossing Place/Faro,30.235015999999998,-97.714646,78741
1500 Crossing Place/Faro,30.234887,-97.71506,78741
Montopolis/El Mirando,30.240245,-97.693567,78741
2821 Montopolis/Oltorf,30.215816999999998,-97.70926,78741
6000 Oltorf/Montopolis,30.217714,-97.715542,78741
5301 Oltorf/Alvin Devane,30.219883000000003,-97.720359,78741
4120 Freidrich/Woodward,30.213561,-97.745855,78744
Woodward/Ben White SW Corner,30.214640999999997,-97.744698,78744
3300 Parker/Timber Ridge,30.22216,-97.742228,78741
3301 Parker/Timber Ridge,30.222918,-97.7421,78741
3004 Parker/Timber Ridge,30.224895,-97.742138,78741
ABIA Lower Level,30.202744,-97.665653,78617
1715 Stassney/IH 35,30.197198999999998,-97.761558,78744
2523 Stassney/Chaparral,30.193724,-97.747107,78744
Pleasant Valley/Creek Bend,30.18276,-97.745408,78744
1700 William Cannon/Bluff Springs,30.189202,-97.767485,78744
2015 William Cannon/Elm Creek,30.187471000000002,-97.762532,78744
2283 William Cannon/Stoneleigh,30.1864,-97.759149,78744
2300 William Cannon/Stoneleigh,30.186484999999998,-97.758728,78744
William Cannon/Branchwood,30.183639000000003,-97.75447700000001,78744
William Cannon/Rockridge,30.184074,-97.754703,78744
4812 William Cannon/Meadow Lake,30.181192,-97.75050999999999,78744
2114 Blue Meadow/Blue Dawn,30.181729999999998,-97.764323,78744
2203 Blue Meadow/Blue Dawn,30.181534999999997,-97.76431,78744
7200 Salt Springs/Orleans,30.168547999999998,-97.739677,78744
Salt Springs/Asa,30.16528,-97.741884,78744
Salt Springs/Orange Blossom,30.166767,-97.740756,78744
812 Stassney/IH 35,30.200390000000002,-97.76639399999999,78745
811 Stassney/Mira,30.200052000000003,-97.76666800000001,78745
Stassney/Mira,30.202351,-97.770825,78745
407 Stassney/Congress,30.202766999999998,-97.77176899999999,78745
6610 Congress/Eberhart,30.194215000000003,-97.778449,78745
Pleasant Hill Station (NB),30.194535,-97.778085,78745
William Cannon/Skynook,30.193478999999996,-97.780305,78745
609 Stassney/1st,30.208097,-97.781018,78745
5802 South 1st/Stassney,30.205367,-97.78315,78745
6800 S 1st/William Cannon,30.196414,-97.788391,78745
William Cannon/Bill Hughes,30.196488000000002,-97.786118,78745
8600 S 1st/Hyde Park,30.176287,-97.79814,78748
8905 S 1st/Slaughter,30.173403000000004,-97.798751,78748
Slaughter/Menchaca,30.17359,-97.822771,78748
Slaughter/Riddle,30.173945,-97.827352,78748
8700 Menchaca/Davis,30.185353999999997,-97.816843,78748
8509 Menchaca/Dittmar,30.186653999999997,-97.815648,78745
William Cannon/Whispering Oaks,30.203663,-97.809228,78745
7317 Menchaca/Gaines Mill,30.197956,-97.808456,78745
6110 West Gate/Luton,30.215531,-97.813866,78745
William Cannon/Deaton Hill,30.207901,-97.817777,78745
2616 William Cannon/West Gate,30.207075,-97.81479,78745
6900 West Gate/William Cannon,30.206182000000002,-97.816037,78745
8300 West Gate/Siskin,30.196016999999998,-97.82923000000001,78745
Curlew/Kentish Drive,30.187172999999998,-97.829818,78748
Curlew/Monarch,30.180090999999997,-97.83335799999999,78748
Eskew/Brodie,30.203390000000002,-97.837717,78749
3101 William Cannon/Ranch,30.209995000000003,-97.822172,78745
